sentence,target
"Do Doktor Ilony Wolniewicz trafiła m przez ten portal . To najlepszy wybór jakiego mogła m dokonać i najlepszy lekarz stomatolog w Trójmieście ! ! ! Pomimo młodego wieku mój uśmiech nie był doskonały , wykonano u mnie dużo pracy począwszy od leczenia kanałowego , nałożenia korony , po plombowanie zębów i higienę całej jamy ustnej . Dziś pewne jest jedno , jeżeli będzie mnie coś boleć to na pewno nie zęby : ) a to piękne uczucie , jak zresztą odzwierciedla to mój uśmiech : ) Jeżeli ktoś ma problem z podjęciem decyzji , to już nie powinien go mieć . Z całą odpowiedzialnością polecam Panią Doktor i cały zespół , który czynnie współpracuje . Pozdrawiam serdecznie i",1
"Byli śmy z mężem w Borowym Dworze w lipcu 2016r . bardzo nam się podobało . Gorąco polecamy . Wyżywienie bardzo dobre . Pokoje z widokiem na góry . Bardzo czysto . Miła obsługa . Blisko do Term . W pobliżu przystanek autobusowy dla osób , które chcą skorzystać z innego przejazdu .",1
"Przyjechał em do Polanicy Zdrój PKS Pani właścicielka przyjechała po moją rodzinę na dworzec . Jest bardzo miłą kobietą , szacunek dla Niej . Powiedział em , że jestem chory na cukrzycę , zostały przygotowane posiłki specjalnie dla mnie , bardzo smaczne . Obsługa bardzo miła , a szczególnie kelnerka , która po moim pobycie w hotelu , odwiozła nas na dworzec PKS . . Kucharka gotuje bardzo dobre , domowe posiłki . Wspaniale zagospodarowany teren wokół hotelu : dla każdego coś miłego ; ) ) Wada : brak radia w pokoju , poza tym same zalety : ) )",1
"Jak najbardziej polecam , choć była m u Niego tylko na dwóch wizytach będąc w ciąży w szpitalu bielańskim zupełnie przypadkowo to nie potraktował mnie "" olewczo "" , wręcz przeciwnie w każdym z tych dwóch przypadków zbadał mnie i dokładnie wypytał jak się czuje i czy coś mnie niepokoi , dla mnie to nowość bo zdarzali się lekarze do których chodziła m prywatnie a wizyty trwały może ze 2 minuty , bez żadnych badań ani zapytań wychodziła m z uzupełnioną książeczką ciąży . . . kompletna pomyłka !",1
"Robiła m sobie powiększenie piersi u doktora Bieńkowskiego . Jestem 2 , 5 miesiąca po zabiegu i jestem bardzo zadowolona , szczęśliwa , tego zresztą nie da się opisać . Doktor na pierwszej wizycie wymierzył i ustalił jakie implanty . Zdajcie się dziewczyny na zdanie doktora i to całkowicie , bo jest mistrzem w swoim fachu i zrobi wam figurę idealną . Operacja przebiegła bez żadnych komplikacji ( nie miała m żadnych drenów , siniaków tak jak nieraz tutaj dziewczyny u innych lekarzy opisują ) . Pan doktor Wiesław bardzo miły człowiek , zresztą cała kadra super . Wybrała m doktora z racji tej , że moja przyjaciółka robiła u niego powiększenie piersi 7 lat temu i ma przepiękne i jest bardzo zadowolona . Cokolwiek będę chciała zrobić w przyszłości czy ktoś z moich bliskich to tylko u doktora Bieńkowskiego , bo jest godny zaufania w 100 % . Dziewczyny i kobiety nie zastanawiajcie się czy sobie zrobić powiększenie piersi czy nie , tylko jeśli macie za małe czy brak tak jak u mnie było 75A a jest 75C ! i to duże C ! decydujcie się ! Ból po operacji nie jest aż tak uciążliwy , bo tyle dziewczyn to przechodzi , to się moment zapomina , czas szybko mija . Niedawno czekała m 3 , 5 tyg na zabieg , a już jest tyle czasu po . To była najlepsza decyzja w moim życiu . Serdecznie pozdrawiam doktora Wiesława i polecam wszystkim tak wspaniałego człowieka i fachowca . Ilona",1
"Jestem bardzo zadowolona , że trafiła m do tego doktorka , prowadził mi ciążę , potrafił rozwiać wszelkie wątpliwości , wizyta nigdy nie kończyła się zanim nie omówili śmy wszystkich kwestii . W czasie mojego porodu pan doktor był na urlopie , ale i tak pozostawał ze mną w kontakcie telefonicznym . I przede wszystkim idealnie wyliczył termin porodu , urodziła m 10 listopada dokładnie tego dnia , który podał doktor na jednej z pierwszych wizyt . Na pewno zgłoszę się do pana doktora Tomasza nie tylko przy okazji kolejnej ciąży , ale i na wizyty kontrolne . Polecam gorąco .",1
"Pani dr Szeliga zna sie na rzeczy , spokojnie i dokladnie wyjasnila problem , była miła , życzliwa i rzetelna . Przyznam ze po pierwszej ( troszke oschlej ) wizycie obawiała m się kolejnej konsultacji , jednak otrzymała m pomoc jakiej oczekiwała m i z pewnością będę kontynuowała leczenie u Pani doktor .",1
"Luksus nie mający nic wspólnego z nowoczesnymi , aluminiowo - szklanymi , zimnymi hoteliskami . Na całym terenie daje się wyczuć spokój sprzyjający relaksowi i odprężeniu . Piękny park ze stawami i starodrzewiami oraz dodatkowymi atrakcjami , daje możliwość nawet na długie spacery i medytacje . Pokoje bardzo przytulne , z dywanami zamiast standardowej , hotelowej wykładziny . No i nietypowe łazienki np z wanną ofuro i muzyką relaksacyjną . Śwetne termy w których można znaleźć kilka różnych saun , ale jeśli komuś to zbyt mało , może skorzystać z wioski witalnej , gdzie dodatkowo jest między innymi bania i kąpiele na powietrzu . Pomieszczenia hotelowe znajdujące się częściowo w zabytkowym budynku , pomimo upływu czasu i wyposażenia w stare meble nie pozbawiają poczucia czystości . O ile hotel i spa zagwarantowały mi pełną satysfakcję , to kuchni zabrakło charakteru cechującego cały obiekt . Ogólnie jest to miejsce pozostające w pamięci , do którego chce się wrócić .",1
W hotelu zatrzymali śmy się w drodze do W - wy . Pomimo lokalizacji ( wylot na W - we ) pokoje ciche i wygodne . Czysto i świeżo . Na dole restauracja w której jedli śmy późny obiad i rano śniadanie . Posiłki zasługują na wyróżnienie bo kuchnia bogata w regionalne polskie potrawy i bardzo smaczna : ),1
"Pomniejszylam piersi u Doktora Pabianczyka w lutym tego roku . Po rozmowie bylam bardzo zadowolona i potwierdzilam prawie natychmiast date zabiegu . Doktor Pabianczyk jest bardzo kompetentnym lekarzem , ze swietnym podejsciem do pacjenta . Spokojnie i cierpliwie wyjasnil mi wszystko , odpowiedzial na moje wszystkie pytania , byl cierpliwy i mimo ze bylam naturalnie zdenerwowana , czulam sie bardzo dobrze jako pacjentka . Rowniez przed samym zabiegiem , po i na kazdej nastepnej kontroli czulam sie komfortowo . Cale zdenerwowanie zniknelo . Doktor Pabianczyk jest mlodym , szarmanckim , kompetentnym i przemilym lekarzem . Polecam go bardzo chetnie : )",1
"W dniu 25 sierpnia , miałem przyjemność wraz z grupą przyjaciół uczestniczyć w koncercie legendarnego zespołu The Animals . Panowie naprawdę dają radę , jeśli do tego dodać bardzo dobre nagłośnienie oraz wspaniałą muzykę , to był to bardzo udany wieczór . Niesamowity głos Dannego , John na perkusji , Mick na klawiszach i Roberto na basie stworzyli niesamowitą atmosferę . Dodatkową atrakcją była możliwość spotkania się po koncercie z muzykami , porozmawiania , zrobienia zdjęć . Należy podkreślić jak zwykle perfekcyjną organizację koncertu , przez pracowników i właścicieli Hotelu Lenart . Kolejne wydarzenie i kolejny sukces - ale przy takim zaangażowaniu organizatorów , efekt nie może być inny . Z niecierpliwością czekam na następne koncerty i wydarzenia .",1
Hotel jak na 4 gwiazdki spełnia oczekiwania . Jedzenie w miarę choć szału nie było . Dobra baza wypadowa do zwiedzania . Fajny Aquapark bez tłumów . Obsluga miła pomocna . Czesty problem z kartą magnetyczną do drzwi kilka razy musieli śmy ja kodowac na nowo recepcji . Ogolnie nie źle można polecić . Byli śmy z tui i tego nie polecam brak kompetencji rezydentki,1
"Spędziła m w tym hotelu kilka dni w okresie wielkanocnym . Bardzo przyjemny pobyt . Hotel jest w większej części odnowiony , pokoje są bardzo ładne , nowe i czyste . Restauracja i jedzenie również super . Jedynie część rekreacyjna pozostaia wiele do życzenia , basen jest stary i zniszczony i mówiąc wprost nieatrakcyjny . Sala zabaw dla dzieci młodszych jest za to całkiem fajna , coś w rodzaju mini figloparku . W hotelu jest mnóstwo atrakcji dla dzieci i młodzieży , można pograć w tenisa stołowego , piłkarzyki oraz na konsoli . Przy hotelu są też zewnętrzne korty tenisowe . Bardzo blisko do morza i pieknej plaży , co wynagradza wszelkie niedoskonałości . W pobliżu fajna restauracja przy plaży "" Przystań "" , spacerkiem można dojść też do centrum Sopotu . Cena za pobyt w tym hotelu bardzo przystępna . Reasumując , z czystym sumieniem polecam .",1
"Zgadzam się z opinią moich poprzedniczek . Dr . Szyller prowadził moja ciążę i bardzo dobrze się mna zajmował . Mówi wyraźnie , co sprawia ze czujemy sie pewniej i wiemy na czym stoimy . Szkoda tylko , że nie pracuje w żadnym szpitalu . Bo to jednak bardzo istotne . Jeśli wszystko idzie dobrze to jest ok , natomiast jeśli sa komplikacje trudno liczyć na pomoc w szpitalu lekarzy dla , których jestesmy obce . Tak było w moim przypadku . Była m pod koniec 41 tygodnia ciązy , a nie miała m żadnych symptomów , że mam urodzić . Nikt nie potrafił sie mną zając . Na szczęście w porę zajęła sie mną dr . Grabska . Uratowała życie mnie i mojemu synkowi . Zaczęła działać , a nie tak jak inni kazała czekac . Miała m cesarskie ciencie . Za to bardzo jej dziekuje . To własnie miała m na mysli mówiąc , że lekarz prowadzący przydaje sie w szpitalu . Obydwoje lekarze zasługuja na uznanie . Gorąco ich polecam .",1
"Jestem pacjentka pani dr od 4 lat i jestem bardzo zadowolona prowadziła moje 2 ciążę i nigdy nie wspomniała nawet o opłacie robiła wszystkie badania zawsze była miła czasem zdarzyło się że była w złym humorze jak każdy jest człowiekiem przecież . Nierozumiem jak można o niej powiedzieć że jest złym lekarzem to że każe sobie płacić za badania nie refundowane przez NFZ jest normalne to nie fundacja , jak dentyscie płacimy za niektóre usługi to nikt się nie skarży",1
"Lokalizacja bardzo przyjemna , przy Parku Zdrojowym . Mieli śmy pokój z balkonem , z którego był widok na Staw Zdrojowy - przepiękne poranki . Pokój przestronny , czysty , łazienka też bez zastrzeżeń . Bardzo wygodne łóżko . Cisza , spokój , a największe atrakcje są w zasięgu spaceru - i pijalnia wód , i kaplica czaszek . Na wyposażeniu lodówka , czajnik , kubeczki , sztućce - taki zestaw podstawowy . Byli śmy też bardzo mile zaskoczeni , ponieważ nie było żadnego problemy z dużo wcześniejszym zameldowaniem : ) : ) : )",1
"Pani Doktor to wspaniały i wszechstronny specjalista . Udała m się do Niej z bólem żołądka , a Pani Doktor zgiagnozowała mi guza tarczycy . Miała rację . Jej ogromna wiedza uratowała mi życie . Dzisiaj jestem już po operacji guza tarczycy . Gdyby nie Pani Doktor błąkała by m się dalej od lekarza do lekarza , którzy zlecali tylko niepotrzebne antybiotyki . Pani Doktor jest spokojna , opanowana i bardzo dokładna . Jest dla mnie ideałem lekarza z prawdziwego zdarzenia . Od początku mojej wizyty wzbudziła moje zaufanie . Mimo , że jest gastrologiem uważam , że posiada bardzo dużą wiedzę nie tylko w dziedzinie gastrologii , ale patrzy dużo szerzej , a Jej sugestie ratują życie . Dziękuję Pani Doktor , polecam Ją wszystkim przyszłym Pacjentom .",1
"Będąc w Poznaniu wybieram tylko ten hotel . Wybierała m długo , ale wracam do Mercury . Tam dbają o klienta , pomimo zbyt małych zniżek w klubie Accors i mizernych praktycznie przywilejów . Śpię tu dobrze , jak w domu , obsługa miła , może kosmetyków czasami a mało , ale doniosą . Spokój , cicho , czysto - i o to chodzi w hotelu . Może za drogie śniadanie . Dramat to ceny w czasie targów , czy np mojego Top Medical Trends , nawet dla klubowiczów cena dramatycznie wysoka . Sądząc po ilości młodych lekarzy , za których płaca firmy farmaceutyczne , to cena faktycznie jest niższa i taką powinni otrzymać klubowicze . Lub dużo lepszy pokój , alba np.wino jedno w minibarze w cenie . Następny wyjazd załatwię przez firmę farmaceutyczną , będzie 1 / 3 ceny . . Obecnie brak zachęt dla klubowiczów . Lokalizacja idealna , wszędzie blisko : Targi Poznańskie , Palmiarnia , opera , filharmonia , kluby , starówka , restauracje .",1
"Hotel jest rewelacyjny , absolutnie nie ma się do czego przyczepić . Jedzenie pyszne ( 7dni + 3kg ) , duży wybór ryb , miesa , warzyw . W barze olbrzymi wybór alkoholi ( nawet oryginalne tj . Bacardi ) . Przy basenie automaty do własnej obsługi : cola i tego typu napoje , shake mleczne , maszynka do lodów włoskich ( mmm ) , maszyna z napojami mrożonymi , kawa , herbata , soki , zamrażalka z 6 smakami lodów . Obsługa przyjazna , służąca pomocą w każdym przypadku i o każdej porze . Widoki nieziemskie , morze gorące , do plaży faktycznie jest tylko przyjazny , krótki spacerek promenadą . Muzyka przy basenie od 10 : 30 - 24 : 00 . Animacje całkiem udane - zero ciągłego namawiania a i tak wszyscy się bawili . W hotelu przewaga grup z Polski , Niemiec i Anglii . Basen płytki , a woda okrutnie zimna , ale była dobrym ochłodzeniem . Pogoda we wrześniu - super . 30 stopni każdego dnia , a silne wiatry sprawiały , że tego nie czuć . Pokój duży , przestronny , wszystko tak jak należy . Byli śmy ze znajomymi i jesteśmy zachwyceni wszystkim co na nas czekało na miejscu , a będąc w Polsce tęsknimy za pysznym jedzonkiem i deserami . Wg naszej opinii hotel zasługuje na więcej niż 3 * , domyślała m się , że ich nie ma ze względu na : - brak udogodnień dla niepełnosprawnych , - brak windy , - brak możliwości przejścia gdziekolwiek bez konieczności chodzenia po schodach . Na basen schody , do pokoju schody , do restauracji , na plażę - schody ( ale to dobrze , może dlatego nie przytyła m jeszcze więcej : ) ) - do miasta / restauracji , klubów ( są 3 większe ) super blisko , ale dojazd do innych miejsc mimo autobusów niekiedy bywa utrudniony . Do palmy dojeżdża jeden autobus wyruszający z przystanku nieopodal hotelu tylko 2 razy dziennie , i jedzie aż 2 godziny , koszt takiej wyprawy to 18 , 10 E . Do bliżej położonych miejsc autobusy zdecydowanie częściej , jednak zabierają wiele osób dlatego nawet 10 km potrafi trwać 40 minut . Dobrze , że są klimatyzowane a w luźniejszych godzinach można usiąść : ) Jeśli ktoś jest zainteresowany wynajęciem samochodu to nie wygląda to tak źle choć warto uważnie patrzeć na umowy ( mówią , że nie ma kaucji , a potem jest doliczane po 20 E za opóźnienie czy jakieś różne rzeczy ) . Myśleli śmy o skuterze , ale nawet za niego było aż 200 E kaucji i 30 za wynajęcie . Poradzili śmy sobie bez tego ponieważ byli śmy nastawieni na wypoczynek więc podróż autobusem również traktowali śmy jako zwiedzenia okolicy i podziwianie widoków , a ponadto w barach nikt nie żałuje alkoholu więc ciężko było by wstać rano za kierownice . ABSOLUTNIE POLECAM !",1
"Był poślizg czasowy i cena nieco wyższa niż się spodziewała m po cenniku , ale może pani doktor inaczej zakwalifikowała naszą wizytę . To dopiero pierwsza wizyta , więc trudno oceniać przebieg leczenia . Jednak pani doktor dokładnie zapoznała się z przypadkiem syna , przebadała , obejrzała przyniesioną przez nas dokumentację , wysłuchała i bardzo dokładnie wytłumaczyła , jak postępować , jak podawać leki , jakie leki i dlaczego zapisuje . Poza tym to przemiła pani z dużym doświadczeniem i dobrym podejściem do dzieci . Jestem zadowolona .",1
